episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/policy_team1_/learner_stats/allreduce_latency,info/learner/policy_team1_/learner_stats/cur_kl_coeff,info/learner/policy_team1_/learner_stats/cur_lr,info/learner/policy_team1_/learner_stats/total_loss,info/learner/policy_team1_/learner_stats/policy_loss,info/learner/policy_team1_/learner_stats/vf_loss,info/learner/policy_team1_/learner_stats/vf_explained_var,info/learner/policy_team1_/learner_stats/kl,info/learner/policy_team1_/learner_stats/entropy,info/learner/policy_team1_/learner_stats/entropy_coeff,info/learner/policy_team2_/learner_stats/allreduce_latency,info/learner/policy_team2_/learner_stats/cur_kl_coeff,info/learner/policy_team2_/learner_stats/cur_lr,info/learner/policy_team2_/learner_stats/total_loss,info/learner/policy_team2_/learner_stats/policy_loss,info/learner/policy_team2_/learner_stats/vf_loss,info/learner/policy_team2_/learner_stats/vf_explained_var,info/learner/policy_team2_/learner_stats/kl,info/learner/policy_team2_/learner_stats/entropy,info/learner/policy_team2_/learner_stats/entropy_coeff
0.0,-3.0,-2.97,151.0,0,5,46800,0,46775,False,305,234,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-04,1688371984,3.4608616828918457,901.4656116962433,13722,Hieu-Desktop,172.18.170.77,901.4656116962433,0,234,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3425.546,58.385,0.263,761700.536,333.495,599.709,17.924,46800,46775,46800,46775,9.44,50.82,0.0,1.1591269220898192e-70,0.0005,0.0688227280974388,-0.003464381911908276,0.09532438814640046,-0.0005606412887573242,0.0015226883348077535,2.303728199005127,0.01,0.0,2.9673649205499373e-68,0.0005,0.06848701015114785,-0.006555205257609486,0.09689334481954574,0.0005278468132019043,0.00044805729994550346,2.1851126670837404,0.01
0.0,-3.0,-2.97,151.0,5,5,47000,0,46975,False,310,235,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-07,1688371987,3.3642773628234863,904.8298890590668,13722,Hieu-Desktop,172.18.170.77,904.8298890590668,0,235,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3432.861,58.26,0.278,719064.632,332.399,601.686,18.001,47000,46975,47000,46975,9.62,50.92,0.0,5.795634610449096e-71,0.0005,2.207113838195801,-0.007136928220279515,2.2371336460113525,0.0005246877670288086,0.003273360780440271,2.2882983684539795,0.01,0.0,1.4836824602749686e-68,0.0005,1.7649837732315063,0.005666589178144932,1.7811293601989746,0.0004941225051879883,0.0006475926493294537,2.181201362609863,0.01
0.0,-3.0,-2.97,151.0,0,5,47200,0,47175,False,310,236,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-10,1688371990,3.3880481719970703,908.2179372310638,13722,Hieu-Desktop,172.18.170.77,908.2179372310638,0,236,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3427.006,58.36,0.293,682444.517,332.33,601.812,17.896,47200,47175,47200,47175,9.6,51.1,0.0,2.897817305224548e-71,0.0005,0.07030189335346222,-0.00428677056916058,0.09897701442241669,0.0005587339401245117,0.005932724429294467,2.4388358116149904,0.01,0.0,7.418412301374843e-69,0.0005,0.07610719949007035,-0.002460741123650223,0.10015579760074615,0.0014586806297302245,0.0006519535672850907,2.15878586769104,0.01
0.0,-3.0,-2.97,151.0,0,5,47400,0,47375,False,310,237,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-14,1688371994,3.391225576400757,911.6091628074646,13722,Hieu-Desktop,172.18.170.77,911.6091628074646,0,237,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3420.469,58.472,0.293,681778.934,333.047,600.516,17.746,47400,47375,47400,47375,9.52,51.3,0.0,2.897817305224548e-71,0.0005,0.08225629925727844,-0.0002227530814707279,0.1066863402724266,0.0012406229972839356,0.0006175558635732159,2.4207287788391114,0.01,0.0,3.7092061506874216e-69,0.0005,0.06619027554988861,-0.004085773543920368,0.09173346012830734,0.004337167739868164,0.0008425779524259269,2.145741844177246,0.01
0.0,-3.0,-2.97,151.0,5,5,47600,0,47575,False,315,238,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-17,1688371997,3.4491281509399414,915.0582909584045,13722,Hieu-Desktop,172.18.170.77,915.0582909584045,0,238,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3429.008,58.326,0.293,682056.102,333.115,600.393,17.749,47600,47575,47600,47575,9.459999999999999,51.5,0.0,1.448908652612274e-71,0.0005,14.90181655883789,-0.01843083733692765,14.943766593933105,6.58869743347168e-05,0.003244626894593239,2.3518195152282715,0.01,0.0,1.8546030753437108e-69,0.0005,16.124242782592773,-0.0018738093902356922,16.14698028564453,7.04646110534668e-05,0.0006216246401891112,2.0863051891326903,0.01
0.0,-3.0,-2.97,151.0,0,5,47800,0,47775,False,315,239,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-21,1688372001,3.4327914714813232,918.4910824298859,13722,Hieu-Desktop,172.18.170.77,918.4910824298859,0,239,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3440.46,58.132,0.289,691786.904,332.924,600.738,17.763,47800,47775,47800,47775,9.72,51.720000000000006,0.0,7.24454326306137e-72,0.0005,0.08786657750606537,0.008166310796514153,0.10216747075319291,0.0004839181900024414,0.003156918054446578,2.2467201709747315,0.01,0.0,9.273015376718554e-70,0.0005,0.07321798503398895,-0.006782351480796933,0.10085678100585938,0.005798423290252685,0.0006801665091188625,2.0856441974639894,0.01
0.0,-3.0,-2.97,151.0,0,5,48000,0,47975,False,315,240,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-24,1688372004,3.411266803741455,921.9023492336273,13722,Hieu-Desktop,172.18.170.77,921.9023492336273,0,240,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3439.121,58.154,0.289,691958.096,332.951,600.688,17.809,48000,47975,48000,47975,9.9,51.81999999999999,0.0,3.622271631530685e-72,0.0005,0.08008077442646026,-0.015748012252151965,0.11726154386997223,-0.0001348257064819336,0.0022017872193828224,2.1432756423950194,0.01,0.0,4.636507688359277e-70,0.0005,0.057363233715295794,-0.006175264646299183,0.0842234268784523,0.0018935561180114745,0.0009915089671267197,2.0684930801391603,0.01
0.0,-3.0,-2.97,151.0,0,5,48200,0,48175,False,315,241,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-28,1688372008,3.3648645877838135,925.2672138214111,13722,Hieu-Desktop,172.18.170.77,925.2672138214111,0,241,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3430.41,58.302,0.288,693732.054,334.446,598.004,17.747,48200,48175,48200,48175,10.16,52.02,0.0,1.8111358157653426e-72,0.0005,0.08529758006334305,-0.0014221038669347762,0.10650521367788315,0.0029324769973754885,0.003112558415159583,1.9785520792007447,0.01,0.0,2.3182538441796385e-70,0.0005,0.0633438654243946,-0.007102771103382111,0.09074564725160598,0.0008813023567199707,0.0010162904218304902,2.029901123046875,0.01
0.0,-3.0,-2.97,151.0,5,5,48400,0,48375,False,320,242,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-31,1688372011,3.342834711074829,928.610048532486,13722,Hieu-Desktop,172.18.170.77,928.610048532486,0,242,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3430.668,58.298,0.289,693101.545,333.687,599.364,17.614,48400,48375,48400,48375,9.875,52.1,0.0,9.055679078826713e-73,0.0005,30.500619888305664,-0.002840270916931331,30.523729705810545,0.0003261089324951172,0.0011378485534805805,2.026764678955078,0.01,0.0,1.1591269220898192e-70,0.0005,29.702713012695312,-0.0072571202996186916,29.730707550048827,0.0003147602081298828,0.001191861310508102,2.073645257949829,0.01
0.0,-3.0,-2.97,151.0,0,5,48600,0,48575,False,320,243,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-34,1688372014,3.4132001399993896,932.0232486724854,13722,Hieu-Desktop,172.18.170.77,932.0232486724854,0,243,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3440.725,58.127,0.306,653267.503,333.385,599.907,17.66,48600,48575,48600,48575,9.559999999999999,52.3,0.0,4.5278395394133564e-73,0.0005,0.11705057770013809,-0.00915843416005373,0.14685627818107605,0.0024399399757385255,0.0015226419898681342,2.0647276878356933,0.01,0.0,5.795634610449096e-71,0.0005,0.09183708876371384,0.0013404035489656962,0.11098451316356658,-0.0009840965270996095,0.0012416147510521114,2.0487833976745606,0.01
0.0,-3.0,-2.97,151.0,0,5,48800,0,48775,False,320,244,4eea3_00000,b6e9d7bd3e8c464e84a5c7d2cf6e579d,2023-07-03_15-13-38,1688372018,3.3968915939331055,935.4201402664185,13722,Hieu-Desktop,172.18.170.77,935.4201402664185,0,244,"[-3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, 0.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0]","[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",3433.646,58.247,0.306,653980.51,332.092,602.243,17.585,48800,48775,48800,48775,9.62,52.5,0.0,2.2639197697066782e-73,0.0005,0.09659761786460877,0.0017978891730308533,0.11534870117902755,0.004455077648162842,0.0004255976906279102,2.054897737503052,0.01,0.0,2.897817305224548e-71,0.0005,0.09410901218652726,-0.0018681937362998724,0.11696666032075882,0.002708399295806885,0.0009341054188553244,2.0989458084106447,0.01
